Observation Number,Is GLOBE Trained,is Citizen Science,Site ID,Observation Latitude,Observation Longitude,Observation Elevation,Measurement Date (UTC),Measurement Time (UTC),Is_dust,Dust_QA_comment,Sky Color,Sky Visibility,Total Cloud Cover,Total Cloud Cover %,Cirrus,Cirrocumulus,Cirrostratus,Altostratus,Altocumulus,Cumulus,Nimbostratus,Stratus,Stratocumulus,Cumulonimbus,Short Lived Contrails,Spreading Contrails,Non Spreading Contrails,Fog,Smoke,Haze,Volcanic Ash,Dust,Sand,Spray,Heavy Rain,Heavy Snow,Blowing Snow,Surface Snow/Ice,Surface Standing Water,Surface Muddy,Surface Dry Ground,Surface Leaves on Trees,Surface Raining or Snowing,High Cloud Cover,High Cloud Opacity,Mid Cloud Cover,Mid Cloud Opacity,Low Cloud Cover,Low Cloud Opacity,Surface Air Temperature,Surface Barometric Pressure,Surface Relative Humidity %,Ground Image North,Ground Image East,Ground Image South,Ground Image West,Ground Image Up,Ground Image Down,GEO/Terra/Aqua Satellite Match Table,CALIPSO Satellite Match Table,GEO Satellite,GEO Date,GEO Time,GEO Latitude,GEO Longitude,GEO Vzen,GEO Szen,GEO Low Cloud Cover,GEO Mid Cloud Cover,GEO High Cloud Cover,GEO Low Liquid,GEO Mid Lquid,GEO High Liquid,GEO Low Ice,GEO Mid Ice,GEO High Ice,GEO Low Cloud Opt,GEO Mid Cloud Opt,GEO High Cloud Opt,GEO Low Cloud Temp (K),GEO Mid Cloud Temp (K),GEO High Cloud Temp (K), GEO Low Cloud Altitude,GEO Mid Cloud Altitude,GEO High Cloud Altitude,GEO Snow,GEO Ocean,Terra Satellite,Terra Longitude,Terra Latitude,Terra Date,Terra Time,Terra Low Cloud Altitude,Terra Low Cloud Opt,Terra Low Cloud Cover,Terra Low Cloud Phase,Terra Low Cloud Temp (K),Terra Mid Cloud Altitude,Terra Mid Cloud Opt,Terra Mid Cloud Cover,Terra Mid Cloud Phase,Terra Mid Cloud Temp (K),Terra High Cloud Altitude,Terra High Cloud Opt,Terra High Cloud Cover,Terra High Cloud Phase,Terra High Cloud Temp (K),Terra Vzen,Terra Szen,Terra Wind,Terra Snow,Terra Ocean,Aqua Satellite,Aqua Longitude,Aqua Latitude,Aqua Date, Aqua Time, Aqua Low Cloud Altitude, Aqua Low Cloud Opt, Aqua Low Cloud Cover, Aqua Low Cloud Phase, Aqua Low Cloud Kel, Aqua Mid Cloud Altitude, Aqua Mid Cloud Opt, Aqua Mid Cloud Cover, Aqua Mid Cloud Phase, Aqua Mid Cloud Kel, Aqua High Cloud Altitude, Aqua High Cloud Opt, Aqua High Cloud Cover,Aqua High Cloud Phase,Aqua High Cloud Kel, Aqua Sat Vzen, Aqua Sat Szen, Aqua Wind, Aqua Snow, Aqua Ocean,,,
584918,1,0,102377,24.26496,39.39344,880.4,3/28/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38.1,914.6,16,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655924,1,0,102334,24.43645,39.65189,626,3/28/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38,943,16,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578258,1,0,103431,24.25575,39.38108,915.7,3/28/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38.1,910.7,16,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586306,1,0,101090,24.457,39.6669,600,3/28/18,9:10:00,unknown,no photos,pale blue,clear,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38.1,946,16,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586307,1,0,101090,24.457,39.6669,600,3/28/18,9:30:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,38.1,946,16,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577169,0,1,114988,28.985946,-13.63167,262.1,3/28/18,11:15:00,unknown,CDP,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,,https://data.globe.gov/system/photos/2018/03/28/621567/original.jpg,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577268,0,1,117397,28.246674,-16.839826,49.6,3/28/18,12:28:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,https://data.globe.gov/system/photos/2018/03/28/621809/original.jpg,,https://data.globe.gov/system/photos/2018/03/28/621810/original.jpg,https://data.globe.gov/system/photos/2018/03/28/621811/original.jpg,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-117397-38943276-201803281228,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,Terra,-16.777,28.253,3/28/18,12:36:00,0,0,0,0,0,2.836,5.8075,68.0475,1,278.32,8.6082,14.885,29.1375,2,236.805,60.795,26.5475,3.6388,0,51.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577427,0,1,110399,28.101145,-15.480499,222.6,3/28/18,14:29:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,https://data.globe.gov/system/photos/2018/03/28/622237/original.jpg,https://data.globe.gov/system/photos/2018/03/28/622236/original.jpg,,https://data.globe.gov/system/photos/2018/03/28/622238/original.jpg,https://data.globe.gov/system/photos/2018/03/28/622239/original.jpg,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577837,0,1,110399,28.101145,-15.480499,222.6,3/28/18,19:27:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,https://data.globe.gov/system/photos/2018/03/28/623486/original.jpg,https://data.globe.gov/system/photos/2018/03/28/623485/original.jpg,,https://data.globe.gov/system/photos/2018/03/28/623488/original.jpg,https://data.globe.gov/system/photos/2018/03/28/623489/original.jpg,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578405,1,0,51950,37.339434,127.954883,164,3/29/18,3:51:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,14.6,1013,-99,https://data.globe.gov/system/photos/2018/03/29/624215/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624216/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624214/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624217/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624218/original.jpg,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-51950-24616806-201803290351,no match,HIMAWARI-8,3/29/18,4:02:00,0,140.7,45.32,34.5,72.94,3.53,0,72.94,3.53,0,0,0,0,1.27,2.87,-99,288.77,279.96,-99,0.88,2.51,-99,0.11,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578646,0,1,117794,27.863005,-15.426625,46.5,3/29/18,8:54:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,https://data.globe.gov/system/photos/2018/03/29/624682/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624684/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624683/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624685/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624686/original.jpg,https://data.globe.gov/system/photos/2018/03/29/624687/original.jpg,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584938,1,0,102377,24.26496,39.39344,880.4,3/29/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35.8,914.6,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655925,1,0,102334,24.43645,39.65189,626,3/29/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,36,943,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587763,1,0,33803,26.445333,50.072239,15,3/29/18,9:00:00,unknown,no photos,blue,clear,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,28,1016.5,43,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-33803-14037957-201803290900,no match,METEOSAT-8,3/29/18,9:10:00,0,41.5,32.34,23.73,25.47,0,0,25.47,0,0,0,0,0,5.01,-99,-99,316.98,-99,-99,0.13,-99,-99,0,45.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578658,1,0,103431,24.25575,39.38108,915.7,3/29/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35.8,910.7,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580085,1,0,34045,26.302721,44.835331,630,3/29/18,9:05:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1, , , , , , ,29,936,36,,,,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=150-34045-14596040-201803290905,no match,METEOSAT-8,3/29/18,9:10:00,0,41.5,30.96,22.85,0,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586310,1,0,101090,24.457,39.6669,600,3/29/18,9:10:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35.8,946,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586311,1,0,101090,24.457,39.6669,600,3/29/18,9:30:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35.8,946,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583464,1,0,34059,21.56453,39.20412,39,3/29/18,9:30:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,42.4,1009.6,61,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578829,1,0,34775,28.4067,36.5707,3.5,3/29/18,10:47:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,30,1008.9,22,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578951,0,1,117888,31.016585,76.966302,827,3/29/18,11:51:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,https://data.globe.gov/system/photos/2018/03/29/625359/original.jpg,https://data.globe.gov/system/photos/2018/03/29/625361/original.jpg,https://data.globe.gov/system/photos/2018/03/29/625360/original.jpg,https://data.globe.gov/system/photos/2018/03/29/625362/original.jpg,https://data.globe.gov/system/photos/2018/03/29/625363/original.jpg,https://data.globe.gov/system/photos/2018/03/29/625364/original.jpg,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579037,1,0,105675,24.588454,39.576772,9.7,3/29/18,12:40:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,6,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584956,1,0,32854,21.45523,39.80248,0,3/30/18,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,-99,768.1,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616834,1,0,103687,24.489272,39.609306,842,3/30/18,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35,946,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580403,1,0,35089,25.245069,45.257046,737,3/30/18,8:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,33.2,1025,25,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587804,1,0,33803,26.445333,50.072239,15,3/30/18,8:45:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,28,1014.5,38,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592583,1,0,102338,24.26498,39.40214,864.6,3/30/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35,916.3,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655926,1,0,102334,24.43645,39.65189,626,3/30/18,9:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,36,943,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589313,1,0,101090,24.457,39.6669,600,3/30/18,9:03:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35,946,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580495,1,0,34045,26.302721,44.835331,630,3/30/18,9:04:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0, , , , , , ,30,936,39,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600317,1,0,101090,24.457,39.6669,600,3/30/18,9:10:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35,946,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618529,1,0,103431,24.25575,39.38108,916,3/30/18,9:15:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,36,911,19,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583522,1,0,11975,24.463513,39.601004,609.7,3/30/18,12:05:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,30.5,950.6,9,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584987,0,1,119979,36.912516,27.263814,0,3/30/18,15:59:00,TRUE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,https://data.globe.gov/system/photos/2018/03/30/640997/original.jpg,,https://data.globe.gov/system/photos/2018/03/30/640998/original.jpg,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582066,1,0,105675,24.588454,39.576772,9.7,3/30/18,19:40:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582069,1,0,105675,24.588454,39.576772,9.7,3/30/18,20:30:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582072,1,0,105675,24.588454,39.576772,9.7,3/30/18,21:38:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582075,1,0,105675,24.588454,39.576772,9.7,3/30/18,22:10:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582077,1,0,105675,24.588454,39.576772,9.7,3/30/18,22:30:00,unknown,no photos,,,-99,-99,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582089,1,0,105675,24.588454,39.576772,9.7,3/30/18,23:50:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0, , , , , , ,-99,-99,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584995,1,0,32854,21.45523,39.80248,0,3/31/18,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,-99,768.1,-99,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616837,1,0,103687,24.489272,39.609306,842,3/31/18,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,35,946,18,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583552,1,0,11975,24.463513,39.601004,609.7,3/31/18,0:00:00,unknown,no photos,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,30.1,948.7,14,,,,,,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582118,0,1,118682,13.777268,100.501318,0,3/31/18,1:50:00,FALSE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,,https://data.globe.gov/system/photos/2018/03/31/631647/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631646/original.jpg,,,,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-118682-41002639-201803310150,no match,HIMAWARI-8,3/31/18,2:02:00,0,140.7,48.63,49.82,0,74.03,11.69,0,72.73,7.79,0,1.3,3.9,-99,3.5,1.87,-99,281.85,259.17,-99,3.84,7.9,0,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582164,0,1,118702,12.536643,75.143595,167.3,3/31/18,4:12:00,FALSE,,,,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0, , , , , , ,-99,-99,-99,https://data.globe.gov/system/photos/2018/03/31/631786/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631788/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631787/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631789/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631790/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631791/original.jpg,https://scool.larc.nasa.gov/cgi-bin/NASA-GLOBESatMatch.cgi?observation_id=116-118702-40481148-201803310412,no match,METEOSAT-8,3/31/18,4:10:00,0,41.5,41.38,44.24,23.71,76.29,0,23.71,76.29,0,0,0,0,6.48,8.09,-99,293.77,291.74,-99,1.42,2.67,-99,0,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582168,1,0,51950,37.339434,127.954883,164,3/31/18,4:24:00,TRUE,,pale blue,very hazy,obscured,>25% obscured,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,isolated,transparent,few,transparent, , ,20,1004,-99,https://data.globe.gov/system/photos/2018/03/31/631796/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631797/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631800/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631801/original.jpg,https://data.globe.gov/system/photos/2018/03/31/631802/original.jpg,,no match,no match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
